prvdr_num,hospital_name,address,city,state,zip_code,lat,lon
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,"9300 WEST SUNSET RD LAS VEGAS, NV",LAS VEGAS,NV,89148,36.070256,-115.295512
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,"10101 DOUBLE R BLVD RENO, NV",RENO,NV,89521,39.435894,-119.758393
290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,"8280 W WARM SPRINGS ROAD LAS VEGAS, NV",LAS VEGAS,NV,89113,36.055545,-115.271323
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,"6900 N DURANGO DR LAS VEGAS, NV",LAS VEGAS,NV,89149,36.286014,-115.28773
290056,MOUNTAIN'S EDGE HOSPITAL,"8656 WEST PATRICK LANE LAS VEGAS, NV",LAS VEGAS,NV,89148,36.077811,-115.281036
291300,MOUNT GRANT GENERAL HOSPITAL,"200 SOUTH A ST HAWTHORNE, NV",HAWTHORNE,NV,89415,38.516632,-118.628452
291301,INCLINE VILLAGE HEALTH CENTER,"880 ALDER STREET INCLINE VILLAGE, NV",INCLINE VILLAGE,NV,89451,39.250945,-119.953861
291302,WILLIAM BEE RIRIE HOSPITAL,"1500 AVENUE H ELY, NV",ELY,NV,89301,39.256065,-114.860086
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,"535 SOUTH HUMBOLDT STREET BATTE MTN, NV",BATTE MTN,NV,89820,40.640652,-116.938821
291304,PERSHING GENERAL HOSPITAL,"855 6TH STREET/PO BOX 661 LOVELOCK, NV",LOVELOCK,NV,89419,40.176624,-118.482087
291307,MESA VIEW REGIONAL HOSPITAL,"1299 BERTHA HOWE AVENUE MESQUITE, NV",MESQUITE,NV,89027,36.808859,-114.114456
291308,HUMBOLDT GENERAL HOSPITAL,"118 EAST HASKELL STREET WINNEMUCCA, NV",WINNEMUCCA,NV,89445,40.971581,-117.728534
291309,BOULDER CITY HOSPITAL,"901 ADAMS BLVD BOULDER CITY, NV",BOULDER CITY,NV,89005,35.968359,-114.843486
291311,DESERT VIEW HOSPITAL,"360 SOUTH LOLA LANE PAHRUMP, NV",PAHRUMP,NV,89048,36.214376,-116.023381
291312,GROVER C DILS MEDICAL CENTER,"700 N SPRING ST, BOX 1010-C-ADM BLDG CALIENTE, NV",CALIENTE,NV,89008,37.622281,-114.511824
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,"801 EAST WILLIAMS AVENUE FALLON, NV",FALLON,NV,89406,39.474876,-118.76518
300001,CONCORD HOSPITAL,"250 PLEASANT ST CONCORD, NH",CONCORD,NH,3301,43.196329,-71.562366
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,"1 MEDICAL CENTER DRIVE LEBANON, NH",LEBANON,NH,3756,43.675231,-72.27641
300005,LAKES REGION GENERAL HOSPITAL,"80 HIGHLAND ST LACONIA, NH",LACONIA,NH,3246,43.528103,-71.460771
300011,ST JOSEPH HOSPITAL,"172 KINSLEY ST NASHUA, NH",NASHUA,NH,3060,42.750441,-71.479886
300012,ELLIOT HOSPITAL,"1 ELLIOT WAY MANCHESTER, NH",MANCHESTER,NH,3103,42.982795,-71.435739
300014,FRISBIE MEMORIAL HOSPITAL,"11 WHITEHALL ROAD ROCHESTER, NH",ROCHESTER,NH,3867,43.298189,-70.961194
300017,PARKLAND MEDICAL CENTER,"1 PARKLAND DRIVE DERRY, NH",DERRY,NH,3038,42.875825,-71.317578
300018,WENTWORTH-DOUGLASS HOSPITAL,"789 CENTRAL AVE DOVER, NH",DOVER,NH,3820,43.212442,-70.875139
300019,CHESHIRE MEDICAL CENTER,"580 COURT STREET KEENE, NH",KEENE,NH,3431,42.949854,-72.290725
300020,SOUTHERN NH MEDICAL CENTER,"8 PROSPECT STREET NASHUA, NH",NASHUA,NH,3060,42.756061,-71.461229
300023,EXETER HOSPITAL INC,"5 ALUMNI DRIVE EXETER, NH",EXETER,NH,3833,42.983066,-70.934319
300029,PORTSMOUTH REGIONAL HOSPITAL,"333 BORTHWICK AVE PORTSMOUTH, NH",PORTSMOUTH,NH,3801,43.064093,-70.787774
300034,CATHOLIC MEDICAL CENTER,"100 MCGREGOR STREET MANCHESTER, NH",MANCHESTER,NH,3102,42.991211,-71.47379
301300,UPPER CONNECTICUT VALLEY HOSPITAL,"181 CORLISS LANE COLEBROOK, NH",COLEBROOK,NH,3576,44.904412,-71.481489
301301,COTTAGE HOSPITAL,"90 SWIFTWATER RD WOODSVILLE, NH",WOODSVILLE,NH,3785,44.136234,-72.022291
301302,LITTLETON REGIONAL HEALTHCARE,"600 ST JOHNSBURY ROAD LITTLETON, NH",LITTLETON,NH,3561,44.316234,-71.825316
301303,WEEKS MEDICAL CENTER,"173 MIDDLE STREET LANCASTER, NH",LANCASTER,NH,3584,44.48699,-71.554156
301304,NEW LONDON HOSPITAL,"273 COUNTY ROAD NEW LONDON, NH",NEW LONDON,NH,3257,43.420929,-72.001493
301305,ALICE PECK DAY MEMORIAL HOSPITAL,"10 ALICE PECK DAY DRIVE LEBANON, NH",LEBANON,NH,3766,43.639116,-72.263792
301306,FRANKLIN REGIONAL HOSPITAL,"15 AIKEN AVENUE FRANKLIN, NH",FRANKLIN,NH,3235,43.448071,-71.643684
301307,"MEMORIAL HOSPITAL, THE","3073 WHITE MOUNTAIN HIGHWAY NORTH CONWAY, NH",NORTH CONWAY,NH,3860,44.060519,-71.13851
301308,VALLEY REGIONAL HOSPITAL,"243 ELM STREET CLAREMONT, NH",CLAREMONT,NH,3743,43.385143,-72.342465
301309,MONADNOCK COMMUNITY HOSPITAL,"452 OLD STREET ROAD PETERBOROUGH, NH",PETERBOROUGH,NH,3458,42.893461,-71.937471
301310,ANDROSCOGGIN VALLEY HOSPITAL,"59 PAGE HILL ROAD BERLIN, NH",BERLIN,NH,3570,44.487099,-71.156548
301311,SPEARE MEMORIAL HOSPITAL,"16 HOSPITAL ROAD PLYMOUTH, NH",PLYMOUTH,NH,3264,43.757886,-71.694837
301312,HUGGINS HOSPITAL,"240 SOUTH MAIN STREET WOLFEBORO, NH",WOLFEBORO,NH,3894,43.580944,-71.201575
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,"30 PROSPECT AVE HACKENSACK, NJ",HACKENSACK,NJ,7601,40.884032,-74.057954
310002,NEWARK BETH ISRAEL MEDICAL CENTER,"201 LYONS AVE NEWARK, NJ",NEWARK,NJ,7112,40.710054,-74.213787
310003,PALISADES MEDICAL CENTER,"7600 RIVER RD NORTH BERGEN, NJ",NORTH BERGEN,NJ,7047,40.794166,-73.995765
310005,HUNTERDON MEDICAL CENTER,"2100 WESCOTT DRIVE FLEMINGTON, NJ",FLEMINGTON,NJ,8822,40.532524,-74.86041
310006,ST MARY'S GENERAL HOSPITAL,"350 BOULEVARD PASSAIC, NJ",PASSAIC,NJ,7055,40.85828,-74.13721
310008,HOLY NAME MEDICAL CENTER,"718 TEANECK RD TEANECK, NJ",TEANECK,NJ,7666,40.882377,-74.008629
310012,VALLEY HOSPITAL,"223 N VAN DIEN AVENUE RIDGEWOOD, NJ",RIDGEWOOD,NJ,7450,40.983204,-74.101761
310014,COOPER UNIVERSITY HOSPITAL,"1 COOPER PLAZA CAMDEN, NJ",CAMDEN,NJ,8103,39.940802,-75.115757
310015,MORRISTOWN MEDICAL CENTER,"100 MADISON AVE MORRISTOWN, NJ",MORRISTOWN,NJ,7962,40.787896,-74.464855
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,"176 PALISADE AVE JERSEY CITY, NJ",JERSEY CITY,NJ,7306,40.734876,-74.050142
310017,CHILTON MEDICAL CENTER,"97 WEST PARKWAY POMPTON PLAINS, NJ",POMPTON PLAINS,NJ,7444,40.959237,-74.308102
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,"703 MAIN ST PATERSON, NJ",PATERSON,NJ,7503,40.902456,-74.166751
310021,ST FRANCIS MEDICAL CENTER,"601 HAMILTON AVE TRENTON, NJ",TRENTON,NJ,8629,40.217126,-74.742576
310022,VIRTUA WEST JERSEY HOSPITALS VOORHEES,"100 BOWMAN DRIVE VOORHEES, NJ",VOORHEES,NJ,8043,39.842327,-74.927892
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,"865 STONE ST RAHWAY, NJ",RAHWAY,NJ,7065,40.612237,-74.291688
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,"29 EAST 29TH ST BAYONNE, NJ",BAYONNE,NJ,7002,40.667531,-74.112371
310027,TRINITAS REGIONAL MEDICAL CENTER,"225 WILLIAMSON STREET ELIZABETH, NJ",ELIZABETH,NJ,7207,40.65892,-74.214355
310028,NEWTON MEDICAL CENTER,"175 HIGH ST NEWTON, NJ",NEWTON,NJ,7860,41.055649,-74.76494
310029,OUR LADY OF LOURDES MEDICAL CENTER,"1600 HADDON AVENUE CAMDEN, NJ",CAMDEN,NJ,8103,39.927033,-75.095704
310031,DEBORAH HEART AND LUNG CENTER,"200 TRENTON ROAD BROWNS MILLS, NJ",BROWNS MILLS,NJ,8015,39.977274,-74.58621
310032,INSPIRA MEDICAL CENTER VINELAND,"1505 W SHERMAN AVE VINELAND, NJ",VINELAND,NJ,8360,39.447444,-75.057329
310039,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,"530 NEW BRUNSWICK AVE PERTH AMBOY, NJ",PERTH AMBOY,NJ,8861,40.528287,-74.31347
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,"308 WILLOW AVE HOBOKEN, NJ",HOBOKEN,NJ,7030,40.741213,-74.033559
310041,COMMUNITY MEDICAL CENTER,"99 RT 37 WEST TOMS RIVER, NJ",TOMS RIVER,NJ,8755,39.965083,-74.21449
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,"350 ENGLE ST ENGLEWOOD, NJ",ENGLEWOOD,NJ,7631,40.902855,-73.967993
310047,SHORE MEDICAL CENTER,"100 MEDICAL CENTER WAY SOMERS POINT, NJ",SOMERS POINT,NJ,8244,39.314673,-74.592772
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,"110 REHILL AVE SOMERVILLE, NJ",SOMERVILLE,NJ,8876,40.568854,-74.595695
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,"25 POCONO ROAD DENVILLE, NJ",DENVILLE,NJ,7834,40.894376,-74.464479
310051,OVERLOOK MEDICAL CENTER,"99 BEAUVOIR AVENUE SUMMIT, NJ",SUMMIT,NJ,7902,40.71241,-74.354023
310052,OCEAN MEDICAL CENTER,"425 JACK MARTIN BLVD BRICK, NJ",BRICK,NJ,8724,40.078327,-74.129748
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,"175 MADISON AVE MOUNT HOLLY, NJ",MOUNT HOLLY,NJ,8060,39.985698,-74.795832
310058,BERGEN REGIONAL MEDICAL CENTER,"230 EAST RIDGEWOOD AVE PARAMUS, NJ",PARAMUS,NJ,7652,40.958602,-74.062151
310060,ST LUKE'S WARREN HOSPITAL,"185 ROSEBERRY ST PHILLIPSBURG, NJ",PHILLIPSBURG,NJ,8865,40.701628,-75.179608
310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,"218A SUNSET ROAD WILLINGBORO, NJ",WILLINGBORO,NJ,8046,40.048632,-74.881982
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,"1925 PACIFIC AVENUE ATLANTIC CITY, NJ",ATLANTIC CITY,NJ,8401,39.357791,-74.433942
310069,INSPIRA MEDICAL CENTER ELMER,"501 WEST FRONT STREET, POST OFFICE BOX 1090 ELMER, NJ",ELMER,NJ,8318,39.588142,-75.179457
310070,SAINT PETER'S UNIVERSITY HOSPITAL,"254 EASTON AVE NEW BRUNSWICK, NJ",NEW BRUNSWICK,NJ,8901,40.501846,-74.45913
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,"1945 RTE 33 NEPTUNE, NJ",NEPTUNE,NJ,7754,40.207381,-74.041336
310074,JERSEY CITY MEDICAL CENTER,"355 GRAND STREET JERSEY CITY, NJ",JERSEY CITY,NJ,7302,40.716666,-74.049952
310075,MONMOUTH MEDICAL CENTER,"300 SECOND AVENUE LONG BRANCH, NJ",LONG BRANCH,NJ,7740,40.295448,-73.983598
310076,SAINT BARNABAS MEDICAL CENTER,"94 OLD SHORT HILLS ROAD LIVINGSTON, NJ",LIVINGSTON,NJ,7039,40.764045,-74.302334
310081,INSPIRA MEDICAL CENTER WOODBURY,"509 N BROAD ST WOODBURY, NJ",WOODBURY,NJ,8096,39.843556,-75.149023
310083,EAST ORANGE GENERAL HOSPITAL,"300 CENTRAL AVE EAST ORANGE, NJ",EAST ORANGE,NJ,7018,40.753707,-74.213333
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,"600 RIVER AVE LAKEWOOD, NJ",LAKEWOOD,NJ,8701,40.074178,-74.21735
310086,JEFFERSON STRATFORD HOSPITAL,"18 EAST LAUREL ROAD STRATFORD, NJ",STRATFORD,NJ,8084,39.828853,-75.008799
310091,MEMORIAL HOSPITAL OF SALEM COUNTY,"310 WOODSTOWN ROAD SALEM, NJ",SALEM,NJ,8079,39.593404,-75.445855
310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,"750 BRUNSWICK AVE TRENTON, NJ",TRENTON,NJ,8638,40.235987,-74.752776
310096,SAINT MICHAEL'S MEDICAL CENTER,"111 CENTRAL AVENUE NEWARK, NJ",NEWARK,NJ,7102,40.743034,-74.174503
310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,"65 JAMES STREET EDISON, NJ",EDISON,NJ,8818,40.55787,-74.349499
310111,CENTRASTATE MEDICAL CENTER,"901 WEST MAIN STREET FREEHOLD, NJ",FREEHOLD,NJ,7728,40.23566,-74.312025
310112,BAYSHORE MEDICAL CENTER,"727 N BEERS ST HOLMDEL, NJ",HOLMDEL,NJ,7733,40.404203,-74.193354
310113,SOUTHERN OCEAN MEDICAL CENTER,"1140 RT 72 W MANAHAWKIN, NJ",MANAHAWKIN,NJ,8050,39.721499,-74.287136
310115,HACKETTSTOWN MEDICAL CENTER,"651 WILLOW GROVE ST HACKETTSTOWN, NJ",HACKETTSTOWN,NJ,7840,40.861646,-74.81378
310118,HUDSON REGIONAL HOSPITAL,"55 MEADOWLANDS PKWY SECAUCUS, NJ",SECAUCUS,NJ,7094,40.791805,-74.072099
310119,UNIVERSITY HOSPITAL,"150 BERGEN ST NEWARK, NJ",NEWARK,NJ,7101,40.74095,-74.19213
310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,"250 OLD HOOK ROAD WESTWOOD, NJ",WESTWOOD,NJ,7675,40.983658,-74.014195
313300,CHILDREN'S SPECIALIZED HOSPITAL,"200 SOMERSET STREET NEW BRUNSWICK, NJ",NEW BRUNSWICK,NJ,8901,40.49522,-74.451509
313302,WEISMAN CHILDRENS REHABILITATION HOSPITAL,"92 BRICK ROAD, 3RD FLOOR MARLTON, NJ",MARLTON,NJ,8053,39.880588,-74.919209
320001,UNM HOSPITAL,"2211 LOMAS BOULEVARD NE ALBUQUERQUE, NM",ALBUQUERQUE,NM,87106,35.087483,-106.618148
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,"455 ST MICHAEL'S DRIVE SANTA FE, NM",SANTA FE,NM,87505,35.657789,-105.946946
320003,ALTA VISTA REGIONAL HOSPITAL,"104 LEGION DRIVE LAS VEGAS, NM",LAS VEGAS,NM,87701,35.62215,-105.209851
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,"2669 NORTH SCENIC DRIVE ALAMOGORDO, NM",ALAMOGORDO,NM,88310,32.926862,-105.933917
320005,SAN JUAN REGIONAL MEDICAL CENTER,"801 WEST MAPLE STREET FARMINGTON, NM",FARMINGTON,NM,87401,36.724323,-108.215501
320006,EASTERN NEW MEXICO MEDICAL CENTER,"405 W COUNTRY CLUB ROAD ROSWELL, NM",ROSWELL,NM,88201,33.4233,-104.527405
320009,LOVELACE MEDICAL CENTER,"601 DR MARTIN LUTHER KING JR AVE NE ALBUQUERQUE, NM",ALBUQUERQUE,NM,87102,35.085622,-106.639765
320011,PRESBYTERIAN ESPANOLA HOSPITAL,"1010 SPRUCE STREET ESPANOLA, NM",ESPANOLA,NM,87532,35.997101,-106.086683
320016,GILA REGIONAL MEDICAL CENTER,"1313 E 32ND ST SILVER CITY, NM",SILVER CITY,NM,88061,32.795524,-108.260908
320017,LOVELACE WOMEN'S HOSPITAL,"4701 MONTGOMERY BOULEVARD NE ALBUQUERQUE, NM",ALBUQUERQUE,NM,87109,35.131005,-106.591037
320018,MEMORIAL MEDICAL CENTER,"2450 SOUTH TELSHOR BLVD LAS CRUCES, NM",LAS CRUCES,NM,88011,32.291993,-106.735018
320021,PRESBYTERIAN HOSPITAL,"1100 CENTRAL AVENUE SE ALBUQUERQUE, NM",ALBUQUERQUE,NM,87106,35.082295,-106.63453
320022,PLAINS REGIONAL MEDICAL CENTER,"2100 N MARTIN LUTHER KING, JR, BLVD CLOVIS, NM",CLOVIS,NM,88101,34.42049,-103.231763
320030,ARTESIA GENERAL HOSPITAL,"702 N 13TH STREET ARTESIA, NM",ARTESIA,NM,88210,32.848603,-104.412752
320033,LOS ALAMOS MEDICAL CENTER,"3917 WEST ROAD LOS ALAMOS, NM",LOS ALAMOS,NM,87544,35.882165,-106.319765
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,"1901 RED ROCK DRIVE GALLUP, NM",GALLUP,NM,87301,35.5075,-108.727248
320057,SANTA FE PHS INDIAN HOSPITAL,"1700 CERRILLOS ROAD SANTA FE, NM",SANTA FE,NM,87501,35.66695,-105.969665
320061,GALLUP INDIAN MEDICAL CENTER,"516 E NIZHONI BLVD GALLUP, NM",GALLUP,NM,87301,35.508444,-108.730226
320063,CARLSBAD MEDICAL CENTER,"2430 WEST PIERCE STREET CARLSBAD, NM",CARLSBAD,NM,88220,32.44184,-104.258642
320065,LEA REGIONAL MEDICAL CENTER,"5419 N LOVINGTON HIGHWAY HOBBS, NM",HOBBS,NM,88240,32.765988,-103.186034
320067,GUADALUPE COUNTY HOSPITAL,"117 CAMINO DE VIDA, SUITE 100 SANTA ROSA, NM",SANTA ROSA,NM,88435,34.929504,-104.694224
320074,LOVELACE WESTSIDE HOSPITAL,"10501 GOLF COURSE ROAD NW ALBUQUERQUE, NM",ALBUQUERQUE,NM,87114,35.207508,-106.675974
320084,ROOSEVELT GENERAL HOSPITAL,"42121 US HIGHWAY 70 PORTALES, NM",PORTALES,NM,88130,34.165665,-103.368199
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"4311 EAST LOHMAN AVENUE LAS CRUCES, NM",LAS CRUCES,NM,88011,32.322639,-106.728297
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,"117 EAST 19TH STREET ROSWELL, NM",ROSWELL,NM,88201,33.415976,-104.521828
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,"3001 BROADMOOR BLVD NE RIO RANCHO, NM",RIO RANCHO,NM,87144,35.307351,-106.677003
321300,SIERRA VISTA HOSPITAL,"800 EAST 9TH AVENUE T OR C, NM",T OR C,NM,87901,33.139104,-107.241975
321301,SOCORRO GENERAL HOSPITAL,"1202 HIGHWAY 60 WEST SOCORRO, NM",SOCORRO,NM,87801,34.038721,-106.912014
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,"301 EAST MIEL DE LUNA AVENUE TUCUMCARI, NM",TUCUMCARI,NM,88401,35.156231,-103.723446
321304,UNION COUNTY GENERAL HOSPITAL,"300 WILSON STREET CLAYTON, NM",CLAYTON,NM,88415,36.455169,-103.19326
321305,NOR-LEA HOSPITAL DISTRICT,"1600 NORTH MAIN AVE LOVINGTON, NM",LOVINGTON,NM,88260,32.96479,-103.348637
321306,LINCOLN COUNTY MEDICAL CENTER,"211 SUDDERTH DRIVE RUIDOSO, NM",RUIDOSO,NM,88345,33.323052,-105.631136
321307,MINERS' COLFAX MEDICAL CENTER,"203 HOSPITAL DRIVE RATON, NM",RATON,NM,87740,36.863548,-104.443184
321308,CIBOLA GENERAL HOSPITAL,"1016 E ROOSEVELT AVENUE GRANTS, NM",GRANTS,NM,87020,35.161168,-107.826574
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,"1397 WEIMER ROAD TAOS, NM",TAOS,NM,87571,36.367397,-105.577458
330003,ALBANY MEMORIAL HOSPITAL,"600 NORTHERN BOULEVARD ALBANY, NY",ALBANY,NY,12204,42.674685,-73.748861
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,"396 BROADWAY KINGSTON, NY",KINGSTON,NY,12401,41.92635,-73.995402
330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522 BUFFALO, NY",BUFFALO,NY,14210,42.87459,-78.850067
330006,ST JOSEPH'S MEDICAL CENTER,"127 SOUTH BROADWAY YONKERS, NY",YONKERS,NY,10701,40.929614,-73.897003
330008,WYOMING COUNTY COMMUNITY HOSPITAL,"400 NORTH MAIN STREET WARSAW, NY",WARSAW,NY,14569,42.753447,-78.132533
330009,BRONX-LEBANON HOSPITAL CENTER,"1276 FULTON AVENUE BRONX, NY",BRONX,NY,10456,40.83175,-73.903756
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC","169 RIVERSIDE DRIVE BINGHAMTON, NY",BINGHAMTON,NY,13905,42.09264,-75.935558
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34 ALBANY, NY",ALBANY,NY,12208,42.653254,-73.77386
330014,JAMAICA HOSPITAL MEDICAL CENTER,"89TH AVENUE AND VAN WYCK EXPRESSWAY JAMAICA, NY",JAMAICA,NY,11418,40.701412,-73.816302
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","2525 KINGS HIGHWAY BROOKLYN, NY",BROOKLYN,NY,11229,40.613783,-73.948321
330023,VASSAR BROTHERS MEDICAL CENTER,"45 READE PLACE POUGHKEEPSIE, NY",POUGHKEEPSIE,NY,12601,41.694567,-73.935723
330027,NASSAU UNIVERSITY MEDICAL CENTER,"2201 HEMPSTEAD TURNPIKE EAST MEADOW, NY",EAST MEADOW,NY,11554,40.725298,-73.554413
330028,RICHMOND UNIVERSITY MEDICAL CENTER,"355 BARD AVENUE STATEN ISLAND, NY",STATEN ISLAND,NY,10304,40.63551,-74.106693
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,"111 DRIVING PARK AVENUE NEWARK, NY",NEWARK,NY,14513,43.059959,-77.100736
330033,CHENANGO MEMORIAL HOSPITAL,"179 NORTH BROAD STREET NORWICH, NY",NORWICH,NY,13815,42.542038,-75.524724
330043,SOUTHSIDE HOSPITAL,"301 EAST MAIN STREET BAY SHORE, NY",BAY SHORE,NY,11706,40.724858,-73.240889
330044,FAXTON-ST LUKE'S HEALTHCARE,"1656 CHAMPLIN AVENUE UTICA, NY",UTICA,NY,13503,43.095687,-75.274291
330045,HUNTINGTON HOSPITAL,"270 PARK AVENUE HUNTINGTON, NY",HUNTINGTON,NY,11743,40.879201,-73.417488
330046,MOUNT SINAI WEST,"1000 TENTH AVENUE NEW YORK, NY",NEW YORK,NY,10019,40.770129,-73.987846
330047,ST MARY'S HOSPITAL AT AMSTERDAM,"427 GUY PARK AVENUE AMSTERDAM, NY",AMSTERDAM,NY,12010,42.953648,-74.216041
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,"121 DEKALB AVENUE BROOKLYN, NY",BROOKLYN,NY,11201,40.689785,-73.9774
330057,ST PETER'S HOSPITAL,"315 SOUTH MANNING BOULEVARD ALBANY, NY",ALBANY,NY,12208,42.660176,-73.802382
330059,MONTEFIORE MEDICAL CENTER,"111 EAST 210TH STREET BRONX, NY",BRONX,NY,10467,40.879777,-73.879975
330061,NEW YORK-PRESBYTERIAN HOSPITAL,"55 PALMER AVENUE BRONXVILLE, NY",BRONXVILLE,NY,10708,40.941585,-73.836593
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,"621 TENTH STREET NIAGARA FALLS, NY",NIAGARA FALLS,NY,14302,43.093433,-79.050429
330073,UNITED MEMORIAL MEDICAL CENTER,"127 NORTH STREET BATAVIA, NY",BATAVIA,NY,14020,43.003997,-78.177592
330074,F F THOMPSON HOSPITAL,"350 PARRISH STREET CANANDAIGUA, NY",CANANDAIGUA,NY,14424,42.875591,-77.288198
330078,SISTERS OF CHARITY HOSPITAL,"2157 MAIN STREET BUFFALO, NY",BUFFALO,NY,14214,42.92917,-78.849916
330079,ADIRONDACK MEDICAL CENTER,"2233 STATE ROUTE 86 SARANAC LAKE, NY",SARANAC LAKE,NY,12983,44.344548,-74.144597
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,"234 EAST 149TH STREET BRONX, NY",BRONX,NY,10451,40.817681,-73.924072
330084,ALICE HYDE MEDICAL CENTER,"133 PARK STREET MALONE, NY",MALONE,NY,12953,44.856658,-74.29193
330086,MONTEFIORE MOUNT VERNON HOSPITAL,"12 NORTH 7TH AVENUE MOUNT VERNON, NY",MOUNT VERNON,NY,10550,40.912754,-73.840011
330088,EASTERN LONG ISLAND HOSPITAL,"201 MANOR PLACE GREENPORT, NY",GREENPORT,NY,11944,41.110951,-72.361459
330090,ARNOT OGDEN MEDICAL CENTER,"600 ROE AVENUE ELMIRA, NY",ELMIRA,NY,14905,42.099256,-76.826668
330094,COLUMBIA MEMORIAL HOSPITAL,"71 PROSPECT AVENUE HUDSON, NY",HUDSON,NY,12534,42.246254,-73.776128
330096,JONES MEMORIAL HOSPITAL,"191 NORTH MAIN STREET WELLSVILLE, NY",WELLSVILLE,NY,14895,42.122878,-77.949784
330100,N Y EYE AND EAR INFIRMARY,"230 SECOND AVE NEW YORK, NY",NEW YORK,NY,10003,40.732559,-73.984816
330101,NEW YORK-PRESBYTERIAN HOSPITAL,"525 EAST 68TH STREET NEW YORK, NY",NEW YORK,NY,10065,40.76415,-73.954335
330102,KENMORE MERCY HOSPITAL,"2950 ELMWOOD AVENUE KENMORE, NY",KENMORE,NY,14217,42.9779,-78.878678
330103,OLEAN GENERAL HOSPITAL,"515 MAIN STREET OLEAN, NY",OLEAN,NY,14760,42.089448,-78.426977
330104,NYACK HOSPITAL,"160 NORTH MIDLAND AVENUE NYACK, NY",NYACK,NY,10960,41.095251,-73.925253
330106,NORTH SHORE UNIVERSITY HOSPITAL,"300 COMMUNITY DRIVE MANHASSET, NY",MANHASSET,NY,11030,40.779269,-73.703029
330107,PECONIC BAY MEDICAL CENTER,"1300 ROANOKE AVENUE RIVERHEAD, NY",RIVERHEAD,NY,11901,40.933577,-72.674317
330108,"ST JOSEPH'S HOSPITAL, INC","555 ST JOSEPH'S BLVD ELMIRA, NY",ELMIRA,NY,14902,42.09136,-76.796953
330111,BERTRAND CHAFFEE HOSPITAL,"224 EAST MAIN STREET SPRINGVILLE, NY",SPRINGVILLE,NY,14141,42.508484,-78.659235
330115,ONEIDA HEALTHCARE,"321 GENESEE STREET ONEIDA, NY",ONEIDA,NY,13421,43.078755,-75.654264
330119,LENOX HILL HOSPITAL,"100 EAST 77TH STREET NEW YORK, NY",NEW YORK,NY,10021,40.773964,-73.960611
330125,ROCHESTER GENERAL HOSPITAL,"1425 PORTLAND AVENUE ROCHESTER, NY",ROCHESTER,NY,14621,43.192542,-77.584424
330126,ORANGE REGIONAL MEDICAL CENTER,"707 EAST MAIN STREET MIDDLETOWN, NY",MIDDLETOWN,NY,10940,41.439962,-74.369415
